Country,Year,Continent,Disorder,Percentage
South Africa,2005,África,Anxiety Disorders ,"4,087006857"
South Africa,2006,África,Anxiety Disorders ,"4,07784828145"
South Africa,2007,África,Anxiety Disorders ,"4,05558030046"
South Africa,2008,África,Anxiety Disorders ,"4,02878647563"
South Africa,2009,África,Anxiety Disorders ,"4,00582983237"
South Africa,2010,África,Anxiety Disorders ,"3,99512450989"
South Africa,2011,África,Anxiety Disorders ,"3,99337032594"
South Africa,2012,África,Anxiety Disorders ,"3,99188976978999"
South Africa,2013,África,Anxiety Disorders ,"3,99082683006"
South Africa,2014,África,Anxiety Disorders ,"3,99024670692"
South Africa,2015,África,Anxiety Disorders ,"3,99026160184"
South Africa,2016,África,Anxiety Disorders ,"3,991028961"
South Africa,2017,África,Anxiety Disorders ,"3,99282996295999"
Sweden,1990,Europa,Anxiety Disorders ,"5,31452510382"
Sweden,1991,Europa,Anxiety Disorders ,"5,31765583706999"
Sweden,1992,Europa,Anxiety Disorders ,"5,32048502677"
Sweden,1993,Europa,Anxiety Disorders ,"5,32293296679"
Sweden,1994,Europa,Anxiety Disorders ,"5,32497413614"
Sweden,1995,Europa,Anxiety Disorders ,"5,32646323517999"
Sweden,1996,Europa,Anxiety Disorders ,"5,32681144003"
Sweden,1997,Europa,Anxiety Disorders ,"5,32655609669"
Sweden,1998,Europa,Anxiety Disorders ,"5,32578592166"
Sweden,1999,Europa,Anxiety Disorders ,"5,32495591919"
Sweden,2000,Europa,Anxiety Disorders ,"5,32479640139999"
Sweden,2001,Europa,Anxiety Disorders ,"5,32491144653"
Sweden,2002,Europa,Anxiety Disorders ,"5,32560067021"
Sweden,2003,Europa,Anxiety Disorders ,"5,32619589357"
Sweden,2004,Europa,Anxiety Disorders ,"5,32656110301999"
Sweden,2005,Europa,Anxiety Disorders ,"5,32629350651"
Sweden,2006,Europa,Anxiety Disorders ,"5,32427909932"
Sweden,2007,Europa,Anxiety Disorders ,"5,32012184301"
Sweden,2008,Europa,Anxiety Disorders ,"5,3150801492"
Sweden,2009,Europa,Anxiety Disorders ,"5,31051753173"
Sweden,2010,Europa,Anxiety Disorders ,"5,30745650905"
Sweden,2011,Europa,Anxiety Disorders ,"5,30552807251"
Sweden,2012,Europa,Anxiety Disorders ,"5,30347430227"
Sweden,2013,Europa,Anxiety Disorders ,"5,30141151262"
Sweden,2014,Europa,Anxiety Disorders ,"5,29906387719"
Sweden,2015,Europa,Anxiety Disorders ,"5,29705824333"
Sweden,2016,Europa,Anxiety Disorders ,"5,29518435195"
Sweden,2017,Europa,Anxiety Disorders ,"5,29383661099"
Switzerland,1990,Europa,Anxiety Disorders ,"5,32511844670999"
Switzerland,1991,Europa,Anxiety Disorders ,"5,3270334142"
Switzerland,1992,Europa,Anxiety Disorders ,"5,3291230499"
Switzerland,1993,Europa,Anxiety Disorders ,"5,33096551062"
Switzerland,1994,Europa,Anxiety Disorders ,"5,33285665661"
Switzerland,1995,Europa,Anxiety Disorders ,"5,33468635122"
Switzerland,1996,Europa,Anxiety Disorders ,"5,33494692673"
Switzerland,1997,Europa,Anxiety Disorders ,"5,33354269239"
Switzerland,1998,Europa,Anxiety Disorders ,"5,33128221562"
Switzerland,1999,Europa,Anxiety Disorders ,"5,32946415144"
Switzerland,2000,Europa,Anxiety Disorders ,"5,32937684468"
Switzerland,2001,Europa,Anxiety Disorders ,"5,33356639095"
Switzerland,2002,Europa,Anxiety Disorders ,"5,34234160816"
Switzerland,2003,Europa,Anxiety Disorders ,"5,35221020871"
Switzerland,2004,Europa,Anxiety Disorders ,"5,36032683393999"
Switzerland,2005,Europa,Anxiety Disorders ,"5,36357425515"
Switzerland,2006,Europa,Anxiety Disorders ,"5,36259470987"
Switzerland,2007,Europa,Anxiety Disorders ,"5,36100156882"
Switzerland,2008,Europa,Anxiety Disorders ,"5,35906624947"
Switzerland,2009,Europa,Anxiety Disorders ,"5,3569357385"
Switzerland,2010,Europa,Anxiety Disorders ,"5,35508488199"
Switzerland,2011,Europa,Anxiety Disorders ,"5,35357800895"
Switzerland,2012,Europa,Anxiety Disorders ,"5,35299981334999"
Switzerland,2013,Europa,Anxiety Disorders ,"5,35321010264"
Switzerland,2014,Europa,Anxiety Disorders ,"5,35419857106999"
Switzerland,2015,Europa,Anxiety Disorders ,"5,35551593619"
Switzerland,2016,Europa,Anxiety Disorders ,"5,35741948488"
Switzerland,2017,Europa,Anxiety Disorders ,"5,35939314075"
Thailand,1990,Asia,Anxiety Disorders ,"3,24857112303999"
Thailand,1991,Asia,Anxiety Disorders ,"3,25057763136999"
Thailand,1992,Asia,Anxiety Disorders ,"3,25326734327"
Thailand,1993,Asia,Anxiety Disorders ,"3,25643493569"
Thailand,1994,Asia,Anxiety Disorders ,"3,25993437267"
Thailand,1995,Asia,Anxiety Disorders ,"3,26334872333"
Thailand,1996,Asia,Anxiety Disorders ,"3,26782541472"
Thailand,1997,Asia,Anxiety Disorders ,"3,27384455845"
Thailand,1998,Asia,Anxiety Disorders ,"3,28034368582999"
Thailand,1999,Asia,Anxiety Disorders ,"3,28655697621"
Thailand,2000,Asia,Anxiety Disorders ,"3,29135022958"
Thailand,2001,Asia,Anxiety Disorders ,"3,29557232166"
Thailand,2002,Asia,Anxiety Disorders ,"3,30036994593"
Thailand,2003,Asia,Anxiety Disorders ,"3,30509134416"
Thailand,2004,Asia,Anxiety Disorders ,"3,30890094755"
Thailand,2005,Asia,Anxiety Disorders ,"3,31081971445"
Thailand,2006,Asia,Anxiety Disorders ,"3,31181878752"
Thailand,2007,Asia,Anxiety Disorders ,"3,3131764892"
Thailand,2008,Asia,Anxiety Disorders ,"3,31459636405"
Thailand,2009,Asia,Anxiety Disorders ,"3,31592592954"
Thailand,2010,Asia,Anxiety Disorders ,"3,31671928073"
Thailand,2011,Asia,Anxiety Disorders ,"3,3175753838"
Thailand,2012,Asia,Anxiety Disorders ,"3,3187068823"
Thailand,2013,Asia,Anxiety Disorders ,"3,32024805889"
Thailand,2014,Asia,Anxiety Disorders ,"3,32208123512999"
Thailand,2015,Asia,Anxiety Disorders ,"3,32427279172"
Thailand,2016,Asia,Anxiety Disorders ,"3,32676945576"
Thailand,2017,Asia,Anxiety Disorders ,"3,32959387932"
United Kingdom,1990,Europa,Anxiety Disorders ,"4,56968285683"
United Kingdom,1991,Europa,Anxiety Disorders ,"4,57846298413"
United Kingdom,1992,Europa,Anxiety Disorders ,"4,58681640507999"
United Kingdom,1993,Europa,Anxiety Disorders ,"4,59415284056"
United Kingdom,1994,Europa,Anxiety Disorders ,"4,59992004719"
United Kingdom,1995,Europa,Anxiety Disorders ,"4,60362338898"
United Kingdom,1996,Europa,Anxiety Disorders ,"4,60851434379"
United Kingdom,1997,Europa,Anxiety Disorders ,"4,61736815258"
United Kingdom,1998,Europa,Anxiety Disorders ,"4,62713346404"
United Kingdom,1999,Europa,Anxiety Disorders ,"4,63476651652"
United Kingdom,2000,Europa,Anxiety Disorders ,"4,63715441359999"
United Kingdom,2001,Europa,Anxiety Disorders ,"4,63567741666"
United Kingdom,2002,Europa,Anxiety Disorders ,"4,63483996194"
United Kingdom,2003,Europa,Anxiety Disorders ,"4,63463113354"
United Kingdom,2004,Europa,Anxiety Disorders ,"4,63501210038"
United Kingdom,2005,Europa,Anxiety Disorders ,"4,63582339344"
United Kingdom,2006,Europa,Anxiety Disorders ,"4,63965190762"
United Kingdom,2007,Europa,Anxiety Disorders ,"4,64801209596"
United Kingdom,2008,Europa,Anxiety Disorders ,"4,65766346717"
United Kingdom,2009,Europa,Anxiety Disorders ,"4,66548590146999"
United Kingdom,2010,Europa,Anxiety Disorders ,"4,66829542135"
United Kingdom,2011,Europa,Anxiety Disorders ,"4,66682568406"
United Kingdom,2012,Europa,Anxiety Disorders ,"4,66475692873"
United Kingdom,2013,Europa,Anxiety Disorders ,"4,66220565736"
United Kingdom,2014,Europa,Anxiety Disorders ,"4,65935618389"
United Kingdom,2015,Europa,Anxiety Disorders ,"4,65627873217"
United Kingdom,2016,Europa,Anxiety Disorders ,"4,65310679351"
United Kingdom,2017,Europa,Anxiety Disorders ,"4,64986093105"
United States,1990,América,Anxiety Disorders ,"6,57688398803"
United States,1991,América,Anxiety Disorders ,"6,55335136759"
United States,1992,América,Anxiety Disorders ,"6,53614303164"
United States,1993,América,Anxiety Disorders ,"6,52553639705"
United States,1994,América,Anxiety Disorders ,"6,5222784889"
United States,1995,América,Anxiety Disorders ,"6,5264893117"
United States,1996,América,Anxiety Disorders ,"6,57802328458999"
United States,1997,América,Anxiety Disorders ,"6,68884666134999"
United States,1998,América,Anxiety Disorders ,"6,81847266716"
United States,1999,América,Anxiety Disorders ,"6,92635076423"
United States,2000,América,Anxiety Disorders ,"6,97156282859"
United States,2001,América,Anxiety Disorders ,"6,97199529904"
United States,2002,América,Anxiety Disorders ,"6,97189083455"
United States,2003,América,Anxiety Disorders ,"6,97093506697999"
United States,2004,América,Anxiety Disorders ,"6,96887525839"
United States,2005,América,Anxiety Disorders ,"6,96524863035"
United States,2006,América,Anxiety Disorders ,"6,9370379217"
United States,2007,América,Anxiety Disorders ,"6,87545381018"
United States,2008,América,Anxiety Disorders ,"6,80189918349"
United States,2009,América,Anxiety Disorders ,"6,73778993153"
United States,2010,América,Anxiety Disorders ,"6,70445541333"
United States,2011,América,Anxiety Disorders ,"6,69338437174"
United States,2012,América,Anxiety Disorders ,"6,68210701819"
United States,2013,América,Anxiety Disorders ,"6,6710474178"
United States,2014,América,Anxiety Disorders ,"6,66047266105"
United States,2015,América,Anxiety Disorders ,"6,65066204266"
United States,2016,América,Anxiety Disorders ,"6,64209915313"
United States,2017,América,Anxiety Disorders ,"6,63505503544"
Australia,1990,Oceanía,Drug Use Disorders ,"2,13323614922"
Australia,1991,Oceanía,Drug Use Disorders ,"2,18589310599"
Australia,1992,Oceanía,Drug Use Disorders ,"2,2350804112"
Australia,1993,Oceanía,Drug Use Disorders ,"2,27593889061"
Australia,1994,Oceanía,Drug Use Disorders ,"2,30815502521"
Australia,1995,Oceanía,Drug Use Disorders ,"2,32889826029"
Australia,1996,Oceanía,Drug Use Disorders ,"2,34332821279"
Australia,1997,Oceanía,Drug Use Disorders ,"2,35942363848"
Australia,1998,Oceanía,Drug Use Disorders ,"2,37571385715"
Australia,1999,Oceanía,Drug Use Disorders ,"2,38683106093"
Australia,2000,Oceanía,Drug Use Disorders ,"2,38835600108"
Australia,2001,Oceanía,Drug Use Disorders ,"2,36069426762"
Australia,2002,Oceanía,Drug Use Disorders ,"2,29701723822"
Australia,2003,Oceanía,Drug Use Disorders ,"2,21574230461"
Australia,2004,Oceanía,Drug Use Disorders ,"2,13795671532"
Australia,2005,Oceanía,Drug Use Disorders ,"2,08648012849"
Australia,2006,Oceanía,Drug Use Disorders ,"2,05673031948"
Australia,2007,Oceanía,Drug Use Disorders ,"2,02742899801"
Australia,2008,Oceanía,Drug Use Disorders ,"2,00380751282"
Australia,2009,Oceanía,Drug Use Disorders ,"1,99175902405"
Australia,2010,Oceanía,Drug Use Disorders ,"1,99315113279"
Australia,2011,Oceanía,Drug Use Disorders ,"2,00770291212"
Australia,2012,Oceanía,Drug Use Disorders ,"2,03242234834"
Australia,2013,Oceanía,Drug Use Disorders ,"2,06883485182999"
Australia,2014,Oceanía,Drug Use Disorders ,"2,1143772215"
Australia,2015,Oceanía,Drug Use Disorders ,"2,1706336064"
Australia,2016,Oceanía,Drug Use Disorders ,"2,23719838371"
Australia,2017,Oceanía,Drug Use Disorders ,"2,31514207267"
Belgium,1990,Europa,Drug Use Disorders ,"0,823533042667"
Belgium,1991,Europa,Drug Use Disorders ,"0,824249914553"
Belgium,1992,Europa,Drug Use Disorders ,"0,826296627275"
Belgium,1993,Europa,Drug Use Disorders ,"0,828176100864999"
Belgium,1994,Europa,Drug Use Disorders ,"0,829118284171"
Belgium,1995,Europa,Drug Use Disorders ,"0,831800516050999"
Belgium,1996,Europa,Drug Use Disorders ,"0,83352445427"
Belgium,1997,Europa,Drug Use Disorders ,"0,837074884572"
Belgium,1998,Europa,Drug Use Disorders ,"0,841926638895"
Belgium,1999,Europa,Drug Use Disorders ,"0,844959062420999"
Belgium,2000,Europa,Drug Use Disorders ,"0,847279659162"
Belgium,2001,Europa,Drug Use Disorders ,"0,848112826531"
Belgium,2002,Europa,Drug Use Disorders ,"0,848895034678"
Belgium,2003,Europa,Drug Use Disorders ,"0,849209103234"
Belgium,2004,Europa,Drug Use Disorders ,"0,850019244913"
Belgium,2005,Europa,Drug Use Disorders ,"0,850579933802999"
Belgium,2006,Europa,Drug Use Disorders ,"0,847079195947"
Belgium,2007,Europa,Drug Use Disorders ,"0,840366180281999"
Belgium,2008,Europa,Drug Use Disorders ,"0,831725765643"
Belgium,2009,Europa,Drug Use Disorders ,"0,824043496315"
Belgium,2010,Europa,Drug Use Disorders ,"0,818986565579"
Belgium,2011,Europa,Drug Use Disorders ,"0,817703282983"
Belgium,2012,Europa,Drug Use Disorders ,"0,817807549002"
Belgium,2013,Europa,Drug Use Disorders ,"0,818149142639"
Belgium,2014,Europa,Drug Use Disorders ,"0,817973798246"
Belgium,2015,Europa,Drug Use Disorders ,"0,819489227551"
Belgium,2016,Europa,Drug Use Disorders ,"0,821391159986"
Belgium,2017,Europa,Drug Use Disorders ,"0,823451382231"
Bosnia and Herzegovina,1990,Europa,Drug Use Disorders ,"0,389020062086999"
Bosnia and Herzegovina,1991,Europa,Drug Use Disorders ,"0,3868371243"
Bosnia and Herzegovina,1992,Europa,Drug Use Disorders ,"0,386291254972"
Bosnia and Herzegovina,1993,Europa,Drug Use Disorders ,"0,384719573273"
Bosnia and Herzegovina,1994,Europa,Drug Use Disorders ,"0,38405912302"
Bosnia and Herzegovina,1995,Europa,Drug Use Disorders ,"0,383650342085"
Bosnia and Herzegovina,1996,Europa,Drug Use Disorders ,"0,384598306264"
Bosnia and Herzegovina,1997,Europa,Drug Use Disorders ,"0,388497847696999"
Bosnia and Herzegovina,1998,Europa,Drug Use Disorders ,"0,393409317472"
Bosnia and Herzegovina,1999,Europa,Drug Use Disorders ,"0,397958477283"
Bosnia and Herzegovina,2000,Europa,Drug Use Disorders ,"0,402654175019"
Bosnia and Herzegovina,2001,Europa,Drug Use Disorders ,"0,407386680668"
Bosnia and Herzegovina,2002,Europa,Drug Use Disorders ,"0,413053254996"
Bosnia and Herzegovina,2003,Europa,Drug Use Disorders ,"0,418995311921"
Bosnia and Herzegovina,2004,Europa,Drug Use Disorders ,"0,424165362111"
Bosnia and Herzegovina,2005,Europa,Drug Use Disorders ,"0,428113277584999"
Bosnia and Herzegovina,2006,Europa,Drug Use Disorders ,"0,429975578652999"
Bosnia and Herzegovina,2007,Europa,Drug Use Disorders ,"0,430801830807"
Bosnia and Herzegovina,2008,Europa,Drug Use Disorders ,"0,430575117596"
Bosnia and Herzegovina,2009,Europa,Drug Use Disorders ,"0,430964451405"
Bosnia and Herzegovina,2010,Europa,Drug Use Disorders ,"0,430902011668"
Bosnia and Herzegovina,2011,Europa,Drug Use Disorders ,"0,431849857151"
Bosnia and Herzegovina,2012,Europa,Drug Use Disorders ,"0,432706106298"
Bosnia and Herzegovina,2013,Europa,Drug Use Disorders ,"0,433727370202"
Bosnia and Herzegovina,2014,Europa,Drug Use Disorders ,"0,433845618024"
Bosnia and Herzegovina,2015,Europa,Drug Use Disorders ,"0,433850873867"
Bosnia and Herzegovina,2016,Europa,Drug Use Disorders ,"0,433311591799"
Bosnia and Herzegovina,2017,Europa,Drug Use Disorders ,"0,433415503059"
Brazil,1990,América,Drug Use Disorders ,"0,943405929488"
Brazil,1991,América,Drug Use Disorders ,"0,947967038221"
Brazil,1992,América,Drug Use Disorders ,"0,952120643346"
Brazil,1993,América,Drug Use Disorders ,"0,955400054957"
Brazil,1994,América,Drug Use Disorders ,"0,957739271005999"
Brazil,1995,América,Drug Use Disorders ,"0,958947441959"
Brazil,1996,América,Drug Use Disorders ,"0,959550723330999"
Brazil,1997,América,Drug Use Disorders ,"0,960218276271"
Brazil,1998,América,Drug Use Disorders ,"0,960822545729"
Brazil,1999,América,Drug Use Disorders ,"0,961661822779"
Brazil,2000,América,Drug Use Disorders ,"0,962272824204"
Brazil,2001,América,Drug Use Disorders ,"0,964258537036"
Brazil,2002,América,Drug Use Disorders ,"0,968124642169"
Brazil,2003,América,Drug Use Disorders ,"0,972504067103"
Brazil,2004,América,Drug Use Disorders ,"0,976691274051"
Brazil,2005,América,Drug Use Disorders ,"0,979773017039"
Brazil,2006,América,Drug Use Disorders ,"0,986063389609"
Brazil,2007,América,Drug Use Disorders ,"0,99787686446"
Brazil,2008,América,Drug Use Disorders ,"1,01186823264"
Brazil,2009,América,Drug Use Disorders ,"1,02453805594"
Brazil,2010,América,Drug Use Disorders ,"1,03236682932"
Brazil,2011,América,Drug Use Disorders ,"1,03656389652"
Brazil,2012,América,Drug Use Disorders ,"1,04060043846999"
Brazil,2013,América,Drug Use Disorders ,"1,04511949042"
Brazil,2014,América,Drug Use Disorders ,"1,04978149409999"
Brazil,2015,América,Drug Use Disorders ,"1,05404110860999"
Brazil,2016,América,Drug Use Disorders ,"1,05830996893"
Brazil,2017,América,Drug Use Disorders ,"1,0616813337"
Canada,1990,América,Drug Use Disorders ,"1,80201585076"
Canada,1991,América,Drug Use Disorders ,"1,81185201444"
Canada,1992,América,Drug Use Disorders ,"1,83011938476"
Canada,1993,América,Drug Use Disorders ,"1,85486143825"
Canada,1994,América,Drug Use Disorders ,"1,88281227809"
Canada,1995,América,Drug Use Disorders ,"1,91299599114999"
Canada,1996,América,Drug Use Disorders ,"1,97422412418"
Canada,1997,América,Drug Use Disorders ,"2,07111007469"
Canada,1998,América,Drug Use Disorders ,"2,17849184126"
Canada,1999,América,Drug Use Disorders ,"2,26782060763"
Canada,2000,América,Drug Use Disorders ,"2,30997154973"
Canada,2001,América,Drug Use Disorders ,"2,31748753978999"
Canada,2002,América,Drug Use Disorders ,"2,31894828798"
Canada,2003,América,Drug Use Disorders ,"2,31849184343"
Canada,2004,América,Drug Use Disorders ,"2,31377045498"
Canada,2005,América,Drug Use Disorders ,"2,30793923544"
Canada,2006,América,Drug Use Disorders ,"2,29386394946"
Canada,2007,América,Drug Use Disorders ,"2,26860958198"
Canada,2008,América,Drug Use Disorders ,"2,23837641699"
Canada,2009,América,Drug Use Disorders ,"2,21307390711"
Canada,2010,América,Drug Use Disorders ,"2,19517979941"
Canada,2011,América,Drug Use Disorders ,"2,18810470117"
Canada,2012,América,Drug Use Disorders ,"2,18728551063"
Canada,2013,América,Drug Use Disorders ,"2,19462036967"
Canada,2014,América,Drug Use Disorders ,"2,20724500153"
Canada,2015,América,Drug Use Disorders ,"2,22514968067"
Canada,2016,América,Drug Use Disorders ,"2,24835231577"
Canada,2017,América,Drug Use Disorders ,"2,27622881402"
Colombia,1990,América,Drug Use Disorders ,"0,948444958215"
Colombia,1991,América,Drug Use Disorders ,"0,944917584608"
Colombia,1992,América,Drug Use Disorders ,"0,942951442747"
Colombia,1993,América,Drug Use Disorders ,"0,940978575497"
Colombia,1994,América,Drug Use Disorders ,"0,939766707482"
Colombia,1995,América,Drug Use Disorders ,"0,938766360395"
Colombia,1996,América,Drug Use Disorders ,"0,939719233607"
Colombia,1997,América,Drug Use Disorders ,"0,940090902932"
Colombia,1998,América,Drug Use Disorders ,"0,942270036557999"
Colombia,1999,América,Drug Use Disorders ,"0,945421649849"
Colombia,2000,América,Drug Use Disorders ,"0,948915723309"
Colombia,2001,América,Drug Use Disorders ,"0,958026368296"
Colombia,2002,América,Drug Use Disorders ,"0,975614539492"
Colombia,2003,América,Drug Use Disorders ,"0,996259395178"
Colombia,2004,América,Drug Use Disorders ,"1,0169646654"
Colombia,2005,América,Drug Use Disorders ,"1,03364381658"
Colombia,2006,América,Drug Use Disorders ,"1,04903923533"
Colombia,2007,América,Drug Use Disorders ,"1,06793273663"
Colombia,2008,América,Drug Use Disorders ,"1,0869351156"
Colombia,2009,América,Drug Use Disorders ,"1,10167773289999"
Colombia,2010,América,Drug Use Disorders ,"1,11099520583999"
Colombia,2011,América,Drug Use Disorders ,"1,11085444454"
Colombia,2012,América,Drug Use Disorders ,"1,11094985531"
Colombia,2013,América,Drug Use Disorders ,"1,11039868748"
Colombia,2014,América,Drug Use Disorders ,"1,1056425988"
Colombia,2015,América,Drug Use Disorders ,"1,09801051993"
Colombia,2016,América,Drug Use Disorders ,"1,08743420624"
Colombia,2017,América,Drug Use Disorders ,"1,07552593882"
Costa Rica,1990,América,Drug Use Disorders ,"0,71631886513"
Costa Rica,1991,América,Drug Use Disorders ,"0,716742541532"
Costa Rica,1992,América,Drug Use Disorders ,"0,717436700897"
Costa Rica,1993,América,Drug Use Disorders ,"0,717954896006"
Costa Rica,1994,América,Drug Use Disorders ,"0,717728068762"
Costa Rica,1995,América,Drug Use Disorders ,"0,717882875127"
Costa Rica,1996,América,Drug Use Disorders ,"0,717849527721"
Costa Rica,1997,América,Drug Use Disorders ,"0,718138516605"
Costa Rica,1998,América,Drug Use Disorders ,"0,717803096986"
Costa Rica,1999,América,Drug Use Disorders ,"0,717786095182"
Costa Rica,2000,América,Drug Use Disorders ,"0,718438845182"
Costa Rica,2001,América,Drug Use Disorders ,"0,721526591477"
Costa Rica,2002,América,Drug Use Disorders ,"0,725504812633"
Costa Rica,2003,América,Drug Use Disorders ,"0,73052108377"
Costa Rica,2004,América,Drug Use Disorders ,"0,735855413393"
Costa Rica,2005,América,Drug Use Disorders ,"0,73940459151"
Costa Rica,2006,América,Drug Use Disorders ,"0,742178145375"
Costa Rica,2007,América,Drug Use Disorders ,"0,745166885608"
Costa Rica,2008,América,Drug Use Disorders ,"0,748524368374"
